phi,eta,subsystem,sumX0,sumLambdaI
0,-0.24,MAGNET,1.39393933073545,0.318835687982808
0,-0.24,MVTX,0.0141719506484039,0.00619560736654869
0,-0.24,OHCAL,35.5248556338111,3.90415149541791
0,-0.24,OTHER,3.93933620970024e-25,7.09570165800796e-25
0,-0.24,PIPE,0.00221749761227168,0.00198472096510311
0,-0.24,TPC,0.0425861071587655,0.0156010018048335
0,-0.22,EMCAL,18.9667362352355,0.796601402224018
0,-0.22,IHCAL,1.1949933230043,0.311950321904825
0,-0.22,INTT,0.0560658571563077,0.0231069312751114
0,-0.22,MAGNET,1.38791631159112,0.317458043052161
0,-0.22,MVTX,0.0141107156088395,0.00616883700362349
0,-0.22,OHCAL,35.3713576437162,3.8872821965318
0,-0.22,OTHER,3.9565837693777e-25,7.12676870364337e-25
0,-0.22,PIPE,0.00220791611164483,0.0019761452601887
0,-0.22,TPC,0.042402098477007,0.01553359203278
0,-0.2,EMCAL,19.4048237534336,0.844859525050211
0,-0.2,IHCAL,1.20542169226912,0.319817071487127
0,-0.2,INTT,0.0558449801453352,0.0230158992250962
0,-0.2,MAGNET,1.38244847747722,0.316207385571565
0,-0.2,MVTX,0.0140551250436641,0.006144534257752
0,-0.2,OHCAL,35.2337284075342,3.87300127125789
0,-0.2,OTHER,3.97224149732544e-25,7.15497207605058e-25
0,-0.2,PIPE,0.00219921780690192,0.00196836003972732
0,-0.2,TPC,0.0422350512000193,0.015472395904658
0,-0.18,EMCAL,19.703344881791,0.872876083203723
0,-0.18,IHCAL,1.2011355945794,0.31867992602257
0,-0.18,INTT,0.0556464418710304,0.0229340738416539
0,-0.18,MAGNET,1.3775336411872,0.315083215261352
0,-0.18,MVTX,0.0140051567159103,0.00612268940751184
0,-0.18,OHCAL,35.1084665913933,3.85923210191134
0,-0.18,OTHER,3.98631565684339e-25,7.18032305695459e-25
0,-0.18,PIPE,0.00219139921860506,0.00196136218952698
0,-0.18,TPC,0.0420848985066366,0.0154173889411977
0,-0.16,EMCAL,19.5348809969546,0.866355565521622
0,-0.16,IHCAL,1.18229477767887,0.308635455236931
0,-0.16,INTT,0.0554701629154365,0.0228614223935399
0,-0.16,MAGNET,1.37316983672102,0.31408508243841
0,-0.16,MVTX,0.0139607906375808,0.00610329371467161
0,-0.16,OHCAL,34.9972486300082,3.84700667686267
0,-0.16,OTHER,3.99881187778302e-25,7.20283178708579e-25
0,-0.16,PIPE,0.00218445721921467,0.00195514891035428
0,-0.16,TPC,0.0419515803337958,0.0153685491388816
0,-0.14,EMCAL,19.1603279491867,0.844273850332228
0,-0.14,IHCAL,1.1790098761278,0.307777958735473
0,-0.14,INTT,0.0553160727646209,0.0227979158192064
0,-0.14,MAGNET,1.3693553184987,0.3132125878363
0,-0.14,MVTX,0.0139220090616526,0.00608633942069557
0,-0.14,OHCAL,34.8983265831174,3.83529648428422
0,-0.14,OTHER,4.00973515879934e-25,7.22250727023635e-25
0,-0.14,PIPE,0.00217838903183847,0.00194971771681474
0,-0.14,TPC,0.0418350433524617,0.0153258569611391
0,-0.12,EMCAL,19.2197578612059,0.821952867669437
0,-0.12,IHCAL,1.19115425998945,0.316031790161873
0,-0.12,INTT,0.0551841097804685,0.0227435287151768
0,-0.12,MAGNET,1.3660885606621,0.312465382445548
0,-0.12,MVTX,0.0138887964749784,0.00607181974364011
0,-0.12,OHCAL,34.8167719167681,3.82716811388897
0,-0.12,OTHER,4.01908986935038e-25,7.23935737686188e-25
0,-0.12,PIPE,0.00217319222912058,0.00194506643635851
0,-0.12,TPC,0.0417352409462549,0.0152892953305264
0,-0.1,EMCAL,19.468294734654,0.866391992216987
0,-0.1,IHCAL,1.18878169587428,0.315402334172951
0,-0.1,INTT,0.0550742211760262,0.0226982393258844
0,-0.1,MAGNET,1.36336825646451,0.311843167374035
0,-0.1,MVTX,0.0138611395920806,0.00605972887544077
0,-0.1,OHCAL,34.7474409718216,3.81954704027423
0,-0.1,OTHER,4.02687975144511e-25,7.25338884722968e-25
0,-0.1,PIPE,0.00216886473227064,0.00194119320841141
0,-0.1,TPC,0.0416521331929303,0.0152588496219082
0,-0.0800000000000001,EMCAL,19.4129301100003,0.863294409888279
0,-0.0800000000000001,IHCAL,1.17198060186835,0.305943040883488
0,-0.0800000000000001,INTT,0.0549863629943873,0.0226620295349696
0,-0.0800000000000001,MAGNET,1.361193317748,0.311345693727435
0,-0.0800000000000001,MVTX,0.0138390273498373,0.00605006197958907
0,-0.0800000000000001,OHCAL,34.6920094665691,3.81345383640357
